what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1265309657814
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1265309657955
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1265309660259
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1265309660463
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309661031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309676231
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265309676266
error,log,,,"Error logged from Debug Core: ",1265309721168
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265309723393
started,bundle,org.eclipse.mylyn.java.tasks,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.java.tasks",1265309758923
started,bundle,com.sun.jna,3.1.0,"com.sun.jna",1265309758988
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265309759257
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265309759903
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265309761082
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265309767027
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265309767856
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265309789025
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309876257
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309921896
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265309944372
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265309955914
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265309962549
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309964283
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265309965506
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265310004045
