what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420044
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420087
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420117
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420148
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420183
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420216
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420246
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420291
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420316
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420427
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420451
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420482
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420514
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265262420555
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262432546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262434128
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262436503
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262437664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262444276
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265263478159
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265263487059
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265263520989
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265263523622
