what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265294936549
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265294974839
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294981615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265294983076
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265294985398
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295005761
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295009374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295010572
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265295011911
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295038576
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295042226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295043869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295106610
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295109795
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295111514
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295120776
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265295124121
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265295129421
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265295131009
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265295132997
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295138592
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295144903
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295146016
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295152576
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265295173235
