what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282850956
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282861499
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282863623
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282865247
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282866639
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282868712
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282869448
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282871476
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282872505
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282876308
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282879023
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282880060
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282883173
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1265282884232
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282884304
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282887852
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282897097
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282899477
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282901038
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282904326
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282917697
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265282923973
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282924979
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265282927108
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282930829
