what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283850584
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283851850
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265283852866
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265283857910
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265283862809
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283866618
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1265283876770
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283879511
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283882282
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265283883220
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283884566
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265283886625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283888898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283892698
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283893854
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265283895636
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283910432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283915642
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283917245
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265283919862
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283951168
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283954019
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265283955281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265283997893
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265284006903
