what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261430548
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261432604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261434868
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261435954
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265261439709
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265261513676
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1265261581819
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261584908
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261599170
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265261600686
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265261600884
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1265261602132
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265261603064
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265261603232
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261610350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261616399
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261618388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261622559
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261641189
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261644549
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261645735
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261677619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261681078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262035495
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265262037703
