what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error logged from Debug Core: ",1265295179161
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265295186108
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295188021
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295188289
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295188708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1265295201110
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295201125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295208466
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295209635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295214406
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295233257
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295235105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265295252861
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.open.outline",1265295253554
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295253565
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295254799
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295256402
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1265295259392
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265295260502
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295262325
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265295263406
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295278267
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1265295278400
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265295286526
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265295295715
