what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291557702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291560006
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291561698
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265291590347
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265291594013
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265291595735
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291596641
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291598372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291601252
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265291613854
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291614598
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265291615939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291623706
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291626153
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291627302
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291634201
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291636609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291637772
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265291643682
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291647255
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265291648793
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265291649895
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265291651957
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291653612
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265291654744
