what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265287972838
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265287975675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265287976832
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265287989466
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265287991714
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265287992986
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265287994185
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265288006499
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265288023029
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265288025526
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288042180
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1265288044267
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288046612
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288049123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288050289
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288065902
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288068108
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288069113
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288071876
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265288079047
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265288086998
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288099755
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265288102760
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288104794
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265288106130
