what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265290285509
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290285943
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290289318
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290290541
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290307298
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290309311
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290310674
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290318542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290321662
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290322675
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265290341795
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290343310
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265290350072
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265290351430
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265290351916
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265290352788
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265290354605
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265290355345
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265290358565
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290359053
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290361097
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290362588
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290363703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265290365037
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265290380014
