what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285528569
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285531197
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285532188
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285539032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285540986
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285542041
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285550966
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285552471
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285579492
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285692854
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265285693065
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285695704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285700595
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265285701730
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1265285703745
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265285704230
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285713268
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285729993
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265285734249
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1265285737472
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285738248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285746812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265285747787
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265285749306
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265285761685
