what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282524620
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282526528
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282551251
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282551985
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282553639
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282564504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282566359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282572747
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282574300
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282584064
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265282596337
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282598646
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282608663
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282616879
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282624609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265282624837
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282628482
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282630421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282633797
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282638634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282642188
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282652334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282653980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265282668471
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265282669024
