what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265260983536
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265260983709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260995516
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260995666
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260995792
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260995926
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260996045
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265260996172
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261005723
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261007681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261009851
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261025783
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261027644
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261032498
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261033338
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261063544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261091420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265261094831
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265261100402
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265261105468
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265261137996
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265261139591
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265261142263
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265261151756
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265261154464
